t_rel_s	rss_mb	cpu_pct	read_mbps	write_mbps	nprocs
44.28	58.0	1.9	0.00	1.51	1
44.80	58.0	1.9	0.00	1.53	1
45.32	58.0	1.9	0.00	1.54	1
45.84	58.0	1.9	0.00	1.57	1
46.36	58.0	1.9	0.00	1.44	1
46.88	58.0	1.9	0.00	1.66	1
47.40	58.0	1.9	0.00	1.58	1
47.92	58.0	3.8	0.00	1.46	1
48.44	58.0	1.9	0.00	1.43	1
48.96	58.0	1.9	0.00	1.41	1
49.49	58.0	0.0	0.00	1.27	1
50.01	58.0	1.9	0.00	1.34	1
50.53	58.0	1.9	0.00	1.33	1
51.05	58.0	1.9	0.00	1.36	1
51.57	58.0	1.9	0.00	1.24	1
52.09	58.0	0.0	0.00	1.17	1
52.61	58.0	1.9	0.00	1.11	1
53.13	58.0	1.9	0.00	1.15	1
53.65	58.0	1.9	0.00	1.16	1
54.17	58.0	1.9	0.00	1.07	1
54.69	58.0	0.0	0.00	1.23	1
55.21	58.0	1.9	0.00	1.16	1
55.73	58.0	3.8	0.00	1.20	1
56.26	58.0	0.0	0.00	1.12	1
56.78	58.0	0.0	0.00	1.18	1
57.30	58.0	3.8	0.00	1.13	1
57.82	58.0	0.0	0.00	1.08	1
58.34	58.0	1.9	0.00	1.12	1
58.86	58.0	0.0	0.00	1.00	1
59.38	58.0	1.9	0.00	1.04	1
59.90	58.0	0.0	0.00	1.01	1
60.43	58.0	3.8	0.00	1.05	1
60.95	58.0	0.0	0.00	1.00	1
